time,width,height,weight,hp,strength,powers,protection
21:31,72,181,9505,291,3843,8959.824513258836,8005.07833307412
21:32,43,211,1840,540,6014,6099.278198151462,4756.058433316289
21:33,94,187,2079,36,479,1019.6694547207092,75.41060299957655
21:34,92,216,9995,551,6247,4439.297807915131,396.1062570773927
21:35,53,94,3716,214,2217,3497.645466022002,2470.8197635538177
21:36,95,116,4424,660,7411,10169.859541822136,6916.752453464302
21:37,94,233,1544,94,1263,2066.929752720856,1787.6583306372524
21:38,42,185,5391,519,5810,7099.26944221866,1561.2922482042293
21:39,76,107,1222,588,6672,6604.381787078233,2060.4798322049605
21:40,85,192,15462,988,10415,13579.80931731506,13492.306566870366
21:41,29,176,1616,870,8990,3810.302439025858,3214.1843041386683
21:42,67,108,1662,550,6403,1353.5868744939494,576.5906225869041
21:43,65,178,5013,790,8279,7586.301038614805,1763.268304193706
21:44,54,138,6341,465,5028,6590.096757877443,6002.12091779388
21:45,27,132,2793,983,9891,4901.432260995483,4869.431387483146
21:46,56,89,1645,133,1626,2435.9001069809046,132.30249206761115
21:47,21,185,971,703,7763,4277.374624812532,1813.8695335560435
21:48,79,225,10941,901,9721,9573.983488439839,2118.0259316291563
21:49,42,225,424,915,9740,1858.8641023779799,1642.6633316180719
21:50,60,159,9127,787,8363,11098.399689396298,9171.544595644165
21:51,65,208,2817,237,2949,3230.7295915591744,1027.8815843399134
21:52,25,100,2053,592,6609,6571.138701778083,6232.12475335378
21:53,68,182,11614,139,2246,1750.084590158189,493.45428988498395
21:54,60,108,4773,494,5385,8422.967875271792,5170.855452094288
21:55,43,181,2744,521,5618,3880.6293913385375,385.4751516749317
21:56,80,128,809,119,1509,703.1977315718802,243.24218738770696
21:57,100,165,3868,156,2175,2101.1396004181097,1614.2204856318783
21:58,36,191,5902,520,5263,3142.6434392051697,2248.7907606559297
21:59,42,158,2972,763,8500,4301.307529826458,3930.811800598584
22:00,63,101,4511,448,4958,6638.8568508431745,3804.142351752056
22:01,55,152,6521,413,4534,9701.436147832937,1639.3680383913406
22:02,48,142,2241,364,4298,4948.515564649097,2888.454580284067
22:03,58,194,4514,692,7168,8100.631918638292,3053.2392034778145
22:04,88,91,5040,361,4021,2985.7152435464336,487.8735248313006
22:05,45,228,4415,59,1021,1078.2283356152202,690.4851821783549
22:06,87,239,1262,74,1519,1337.0704998715782,502.1791099590438
22:07,71,232,2869,849,8615,8723.364807890826,2916.404215633757
22:08,25,160,2512,357,3948,6183.406629873274,6124.608642847648
22:09,56,141,543,114,1533,549.0354932529439,159.42613292396265
22:10,37,161,4516,944,10006,3472.323441982112,2165.293592397864
22:11,95,179,7462,300,3421,2603.2614229467704,2024.3274034931776
22:12,43,91,2868,768,8311,6210.842456682189,4971.365289470129
22:13,56,183,10103,822,9100,9603.810628264486,1316.1987316481711
22:14,45,132,2721,123,2021,3584.1012065541604,2015.5132226533003
22:15,92,105,2699,701,7349,7838.13205420588,7159.860904613424
22:16,57,217,9594,803,8309,8958.796892232534,3035.1427124091797
22:17,38,214,5320,457,5233,3016.91114125528,2660.596340602807
22:18,62,225,4119,3,201,4249.388221194195,3200.0619396527304
22:19,42,167,209,843,9251,6560.229178602716,5672.155984523914
22:20,33,201,4651,138,2364,2120.3316649080116,47.134634731091104
22:21,39,125,1693,918,9333,2184.3903685044143,1552.3037838104729
22:22,58,102,3675,999,10814,7550.366807620756,7068.743308535492
22:23,97,117,6628,695,7595,3674.4879773039465,2073.1142187188807
22:24,95,98,3706,376,4071,1217.9914310967556,988.8696073053186
22:25,70,146,6911,633,6564,4564.1538801475945,3787.202848730044
22:26,65,219,8648,460,5315,9943.747596625266,3315.2748168926837
22:27,92,127,2352,394,4187,4385.433528737519,1872.2541120651765
22:28,69,104,4220,573,5848,1177.66550565664,430.5328367072364
22:29,48,114,2071,355,3770,4949.767315618999,2180.96634323109
22:30,31,91,2650,557,5597,4366.418183349873,928.8772136090445
22:31,94,131,5514,906,9602,13226.685556658684,1815.2813784275252
22:32,80,85,4317,536,5532,6149.750223879539,3391.8021136229167
22:33,81,139,2302,898,9235,2182.7434150323506,1595.7678840436524
22:34,65,92,5488,518,5964,7138.600161895087,5086.9384620673
22:35,85,154,10695,875,9674,3852.3883762721707,2869.6011025704465
22:36,64,216,10164,496,5252,6260.262333013827,1895.9303822468742
22:37,29,112,401,214,2762,418.99145318007527,166.23905658115504
22:38,97,174,15594,135,2252,7656.560531838519,6990.124163606566
22:39,83,165,7130,899,9821,10565.050941309968,8265.928125664408
22:40,57,101,4569,940,9981,6125.469971005167,4815.1094059799425
22:41,96,100,6351,376,4756,7497.372751020348,4177.143509533318
22:42,34,210,4499,922,9240,5625.730664853794,603.334793093716
22:43,37,120,4051,986,10589,6888.275832950843,1992.5050373032514
22:44,40,154,4409,926,10097,9893.029809803365,4285.406639140332
22:45,55,235,996,344,3521,3601.3702627239127,3103.6128328782
22:46,50,113,3876,206,2306,2776.896314075988,1909.7303842649858
22:47,69,110,5988,533,5882,2250.884973753753,706.9070238139292
22:48,40,94,3338,867,8850,3216.594753374,658.7584338104776
22:49,73,250,13847,9,930,12152.130480054775,10168.54453017322
22:50,26,196,4888,236,2477,1057.6732633922586,442.4732886259475
22:51,80,220,8462,747,8156,5848.868137465147,3369.818241794085
22:52,77,192,8730,721,7529,10290.598767917088,5844.71461857301
22:53,83,238,7462,344,3756,7948.7836782015565,6618.645170027545
22:54,26,244,699,859,8995,9143.351762908658,4952.552543839625
22:55,46,193,5730,248,2557,7030.150040320477,5056.833154614484
22:56,38,174,1733,940,9461,4030.5973565167487,43.90217207008874
22:57,68,119,6510,506,5433,7721.5422025886,4191.422242324682
22:58,28,242,854,183,2088,3117.0711055309876,1985.441733710952
22:59,55,247,8246,585,6523,5473.456492450658,3081.4612416051223
23:00,27,110,261,377,4102,2495.144483357207,1808.1924591392658
23:01,100,89,4271,539,5554,2562.5994415284267,400.5113378605177
23:02,84,197,3749,814,8701,7198.967178317025,2734.97907449912
23:03,96,162,2891,188,2384,2956.6082833048663,839.5425104168285
23:04,91,167,1596,766,8135,3657.319247023481,962.8188346896486
23:05,30,210,5655,199,2476,3788.7667499964637,3727.9734914803857
23:06,30,145,1559,113,1232,528.7961963459502,105.5078686172252
23:07,99,240,1369,195,2880,1378.307152287277,213.85852935141554
23:08,71,237,4518,302,3992,4971.476130035898,3276.599767913114
23:09,25,208,3080,692,7805,4724.1832901485495,1935.2132823225918
23:10,36,122,2458,252,3392,383.47108766425157,198.8939615577379
23:11,40,124,2536,498,5604,3883.4134401481506,902.1746592281218
23:12,64,87,5142,589,6540,7976.129049436868,7783.100443716032
23:13,52,245,4412,845,8757,3651.8597332334257,2396.9087183306738
23:14,74,111,4557,283,2985,4021.1998653358896,76.48070383707832
23:15,79,130,4668,590,5982,5098.198307727118,2094.7451056715513
23:16,69,173,466,785,8714,2120.289344916928,530.869437242026
23:17,82,108,8801,778,7827,10134.885335121155,3127.0902029356953
23:18,44,81,2125,205,3037,3143.1336931927754,3053.761268536339
23:19,71,241,1613,844,9341,4352.203984139498,3120.7639958149625
23:20,40,158,1030,978,10622,1563.0121469211708,50.41055568987066
23:21,95,100,9193,592,6182,6248.586152056301,1274.4865100611348
23:22,37,248,4623,787,8285,6507.311524426236,6237.107141510209
23:23,90,248,12239,421,4679,13599.646884427139,3211.151433754636
23:24,89,208,8176,290,3656,6164.21787776802,4624.020420089496
23:25,77,129,1612,684,7124,2654.286686154851,936.8634368564927
23:26,90,244,6002,13,219,2889.236632678414,667.2961540650465
23:27,48,120,2690,187,2525,1640.533288661268,343.8212879808844
23:28,48,229,9391,314,3337,9248.978488625646,6269.2462351386375
23:29,30,129,1603,731,7355,5023.848537815588,2578.77482156427
23:30,63,202,3692,425,4720,1943.2847602014008,456.1296917826139
23:31,26,100,1710,104,1315,1682.0567063976857,1483.8156772329523
23:32,81,156,6033,607,6772,4734.583763999195,2752.6169612527938
23:33,79,115,918,755,8377,8162.040867699047,5956.297768813591
23:34,58,220,5384,752,8333,1910.104751424386,1289.0496571441474
23:35,99,140,5666,13,704,2743.6347745967587,943.1311795075453
23:36,67,141,4677,186,2743,6493.607059000713,309.50139665482703
23:37,48,84,585,567,5676,5150.806765981069,2642.8282272341157
23:38,74,104,6579,802,8991,11408.091923874446,2710.572390249096
23:39,87,112,2447,472,4974,1027.267460888324,201.11940415251553
23:40,24,191,4461,975,10164,8715.487907268678,828.3301081075696
23:41,33,113,1686,476,4892,5052.570921806268,3104.794706627699
23:42,43,162,3250,450,4503,4348.177053441797,1558.1227929633935
23:43,85,92,5291,712,7198,2960.864078526902,1188.3177276816368
23:44,61,226,5285,110,1651,2297.618720310591,2175.246393696245
23:45,97,106,7363,490,5381,5688.186301777661,619.3110896028747
23:46,59,93,3916,858,9250,8306.247851644799,1437.3401706115833
23:47,28,125,2596,738,7677,7971.430660537954,7399.220444069315
23:48,64,147,8188,318,3397,3943.862669696425,1216.7888383326754
23:49,91,226,9828,916,9512,14047.47482606148,13052.834021204608
23:50,56,189,3233,826,8898,9113.450367181791,9109.065310791131
23:51,36,222,2837,466,5571,5579.137627099897,1069.704194733566
23:52,50,244,11915,235,2553,6801.564213605066,4926.525087568451
23:53,88,172,10516,637,6941,13365.13397808759,10106.47067659888
23:54,22,119,2033,9,652,1238.3135279172698,1229.7601506086405
23:55,50,241,8734,614,6292,8577.647876780138,6107.31909456326
23:56,57,197,2099,154,1837,2565.9177513565887,966.2226127310392
23:57,43,190,5358,796,8110,7479.883374161362,6153.694667868849
23:58,59,133,6345,703,7499,11004.112756933519,8285.578745267316
23:59,100,172,475,95,1847,987.5309303292804,944.0836870086736
