time,width,height,weight,hp,strength,powers,protection
21:32,45,192,5935,203,2726,2197.0015474183147,1212.5865053391237
21:33,87,98,4546,911,10086,8829.5479708454,1826.1475281086643
21:34,97,91,335,276,2895,684.9434580748915,324.58026254594733
21:35,88,240,16727,686,7244,17030.919839236096,15232.023656389212
21:36,87,146,9836,726,7513,9290.905725282695,6128.5457820759575
21:37,64,236,10776,328,3623,3715.0419103713475,3170.3085176547925
21:38,98,94,1437,756,7924,7878.3604760151275,425.1234764122503
21:39,66,97,4680,110,1460,2484.895228302962,80.99707343421224
21:40,96,87,3866,578,6745,6298.736933622778,5957.379462844146
21:41,26,103,1485,601,6229,5634.806119927302,4081.5749728428445
21:42,82,198,15269,745,8390,14766.317826025559,13428.614481245764
21:43,22,113,2144,420,5029,5695.377444199514,4358.116399639189
21:44,53,229,6589,169,2300,5077.367832655653,26.811971421360088
21:45,93,184,4991,113,1210,1875.9478593688316,895.1995907907601
21:46,33,111,1077,222,2591,1796.8776164996377,289.9218803106722
21:47,78,110,752,639,6865,6665.875604171961,1935.793537018956
21:48,57,87,4929,524,5536,7836.62158784399,4653.965789270919
21:49,94,238,1881,425,5222,6387.418399000915,1420.111881305744
21:50,97,228,1894,960,9611,9762.933274218285,3526.3099190944795
21:51,23,88,1659,295,3254,993.2410212230332,963.1112906886102
21:52,62,248,8958,153,2120,10620.102900465166,9173.594673387759
21:53,44,145,5766,484,5784,1251.2889565491373,158.88351034861034
21:54,62,176,3967,160,2420,2529.5928765944827,1238.401840650204
21:55,95,144,13287,808,8917,7288.368155598892,1192.4404605393606
21:56,50,126,469,734,7976,3265.1788349971725,2062.406860405632
21:57,79,215,15512,463,4926,5157.653007948659,1576.8671416254485
21:58,75,162,2146,590,6682,1472.1262437458593,736.3092436499627
21:59,55,163,7743,435,4383,7602.281643861349,745.7546356558721
22:00,88,91,2937,158,1915,1315.658309716063,492.96298468944076
22:01,63,224,9397,7,140,7608.580926806555,1838.6331148856525
22:02,41,117,2176,341,4327,1566.9818305709023,781.2480062885024
22:03,22,163,450,1,235,411.2928999572101,337.72724659500864
22:04,88,247,13868,91,933,13192.810422575514,9956.850630390963
22:05,32,153,976,13,622,872.2287617531389,25.23228337078998
22:06,83,181,4523,440,4602,6280.96031692563,3358.7539906084116
22:07,86,80,4250,746,8362,6075.054654809683,1839.3429419272923
22:08,76,133,7424,737,7657,10961.751655334563,2473.54020449311
22:09,92,229,2436,432,4984,4386.736203536784,500.3217799789136
22:10,57,161,2710,78,1757,955.6320631358554,1.4709752580008353
22:11,33,161,3869,435,5092,4668.577624926869,2051.661863350415
22:12,32,177,5492,6,153,1809.5342390792248,745.2788370850667
22:13,90,214,18175,25,890,1637.7018723765696,45.770965404578355
22:14,58,151,560,808,8686,7192.4422804364185,7099.142325820705
22:15,23,168,3323,366,4326,4176.586984919758,2050.5401849901646
22:16,28,120,420,905,9222,3784.202435428613,490.977961526909
22:17,40,234,6649,810,8427,4022.577230246614,67.57182778313076
22:18,51,162,1961,329,3476,2021.8457453346982,869.6171623070724
22:19,25,119,1448,886,9739,5838.117809941143,587.1232166250403
22:20,26,131,2429,474,4747,3482.6467972551545,1124.4750174638027
22:21,76,122,9083,646,6888,3708.2511681134274,2629.332354046348
22:22,80,157,9737,343,4006,11679.800827560715,2716.4545111019306
22:23,49,82,1467,153,2077,1828.3156934755648,224.78604508833612
22:24,89,250,8634,217,2232,1105.2502856749534,548.8362527613779
22:25,60,90,4960,783,8441,7776.84485505498,2610.2603017928673
22:26,57,232,7667,847,9425,10930.662969606901,8654.253816111008
22:27,81,96,6242,906,9092,4601.229639759731,3084.0277938738327
22:28,43,183,954,309,3459,2113.1297976378287,1113.8688457993526
22:29,100,181,443,179,2620,1958.5082269363268,1795.73949364828
22:30,47,234,5811,577,6614,8314.014664426359,3536.0568023220494
22:31,31,194,4804,674,7399,4649.370077110194,4061.768575774414
22:32,27,168,1004,904,9725,2377.9677092725706,1573.3228704069047
22:33,33,127,3887,972,10267,6749.165804510423,5729.416504197495
22:34,99,224,902,339,4156,3717.7848445527816,1372.99772276367
22:35,80,218,9074,669,7468,11061.963190715875,7939.938627232296
22:36,91,178,2314,628,7139,4979.7232571088325,110.0995149792197
22:37,100,242,20594,647,6751,25798.70298781311,6977.355158345025
22:38,33,228,2101,931,10045,7556.847883377763,2485.1657459608136
22:39,40,191,2252,305,3355,4691.717075197237,3774.326074751916
22:40,66,162,300,511,5488,663.199144943414,366.02946142528083
22:41,71,207,8984,883,9376,10883.048934736056,1464.7174045903805
22:42,39,185,5073,774,7867,7482.493917141925,2646.6202842601933
22:43,68,81,437,197,2096,1651.1633915655302,165.6006134585334
22:44,60,154,6814,863,8774,8897.100504253995,7544.469800934197
22:45,32,104,595,508,5867,5944.01789936098,1449.2715073823867
22:46,38,211,2586,516,5249,1418.164026618673,765.1221913020013
22:47,22,191,1113,177,2218,1672.1304172478635,159.1206657613379
22:48,98,131,676,576,6587,2658.952413520047,734.0538928736654
22:49,55,128,5566,462,4689,8804.680067249648,1990.4637835330168
22:50,25,181,4503,230,3090,5207.198594754066,1028.0916417629458
22:51,25,154,1456,860,9589,6664.0344695784715,3610.2987777756516
22:52,51,235,1802,350,3562,2497.8736349900937,1923.269748668687
22:53,73,80,5574,490,5789,7449.266848300114,6764.8733105635365
22:54,97,206,7990,254,2854,4926.554872364388,731.1603934824798
22:55,40,110,1068,424,4380,2683.9545501156517,308.0655872138785
22:56,54,122,3134,383,4528,4148.894765161833,2044.1307173875164
22:57,66,89,2807,963,10095,5380.185440411937,1706.968842682156
22:58,43,150,4599,475,5373,8707.552689953827,2149.249363903321
22:59,85,227,8333,840,8892,6179.501771930787,2504.3669749115743
23:00,62,232,4926,894,9257,11582.504910380103,3402.911329757975
23:01,26,222,4461,261,2635,1741.4237397820357,1307.6665142621891
23:02,77,90,6519,65,1366,2829.2773095628945,34.39142910015269
23:03,56,239,6935,451,5212,10339.85038145494,7026.481152658101
23:04,30,167,932,749,7946,4335.185238933854,4060.055664099224
23:05,20,132,2057,389,4141,1708.825787330018,653.2563593821956
23:06,47,132,2838,149,2433,4216.850015569315,2074.0211173938656
23:07,83,113,8913,379,4184,4304.647973170628,507.0118245958968
23:08,53,86,2199,747,8220,4434.256434780923,3743.2795815816653
23:09,76,85,4104,135,1361,4592.271768970973,819.462637944641
23:10,39,103,1787,422,5140,6390.171853189059,4864.541636370878
23:11,28,201,2515,178,2323,3809.2638689102905,2378.5383170148143
23:12,37,204,6101,964,10169,10571.288188676232,6540.265242757378
23:13,64,216,13494,744,7801,16026.661599760268,4722.138731369762
23:14,73,194,6956,842,9415,3162.6995095086204,2685.444383583597
23:15,39,143,3274,300,3179,788.5042911568803,394.06709069213196
23:16,97,231,19216,354,3565,6418.558503103323,4203.928512179352
23:17,68,134,1406,330,3684,3814.2755432069507,3446.3965613211913
23:18,48,80,772,804,8327,7176.153187523396,7133.417198604072
23:19,35,182,2067,620,7110,6067.552811824929,3849.0962218303725
23:20,37,155,4582,212,3110,4041.7172431930617,1442.6862118306515
23:21,75,197,7298,742,8041,5467.406523516209,485.7364292003613
23:22,42,237,7069,304,3788,1973.2776443507103,1006.8870942423837
23:23,57,217,6343,847,9440,9222.021398145918,4963.283988168657
23:24,75,96,7056,520,5237,5923.654950157757,1701.7592147533273
23:25,24,172,686,934,10249,10438.21544882771,5643.374993820731
23:26,37,220,1119,124,1998,2785.3705690756688,2231.5290894304485
23:27,20,93,918,741,7878,1022.7473669770909,687.3459894112539
23:28,83,138,4097,280,3045,3091.584764551196,2218.1563386377525
23:29,33,185,653,758,7740,4336.333087783231,887.9018245771426
23:30,36,208,4779,919,10104,8743.281282268905,3369.6452836421695
23:31,75,235,5333,295,2977,1616.4250306496574,522.0068362251459
23:32,50,81,1661,204,2555,1410.6032758461965,259.1986624850588
23:33,71,171,6985,450,5020,5131.844432438603,3974.3804478499374
23:34,46,124,2753,173,2295,3050.8622035967155,610.1313295432616
23:35,24,220,4811,253,2721,4167.821762235217,1425.9006501614876
23:36,54,145,5381,440,5369,8103.10932061214,6796.615811366992
23:37,86,228,4015,673,7022,3019.1215866045422,2323.0701956240196
23:38,28,154,912,368,3721,1676.4864055754415,1470.353065436169
23:39,51,159,6383,951,10418,14723.749376788888,2981.5792107080892
23:40,86,122,7214,261,3509,3973.200832842502,2361.5197094281616
23:41,86,88,7348,975,9790,8558.092445295852,8322.414804720782
23:42,91,88,7038,793,8379,14012.149247396921,7498.219847366027
23:43,30,154,2112,798,8089,8243.42389638565,8063.540663561348
23:44,47,183,7877,1000,10443,7973.555602547387,2603.3289704626
23:45,63,118,1294,966,10232,11438.08516922629,6332.7212162782
23:46,62,131,7026,997,10125,12751.660962072125,9301.241401904468
23:47,25,146,1276,59,1024,2143.082694109675,590.305856543947
23:48,88,173,12754,936,10223,16577.806543512153,15969.779129478895
23:49,45,156,2759,524,6119,1523.3130134390688,668.8968432526547
23:50,57,87,1621,174,1786,1911.5087911414207,1732.300782445219
23:51,20,236,4263,736,7451,2673.718949856839,1630.165306415184
23:52,100,158,6788,460,5075,10132.541911969252,1207.123530060959
23:53,73,152,3437,22,279,3498.3068021920867,3447.262773414487
23:54,57,250,13595,15,263,7346.603382123226,2007.2333686908607
23:55,58,144,7834,406,4978,2005.3996642184347,1610.3005281001915
23:56,93,139,12498,725,7606,10944.495797990994,1960.940137147614
23:57,55,108,4682,731,7599,8258.231395221079,3460.8229669966436
23:58,80,184,7694,68,1472,7165.21360457214,237.2229810411401
23:59,31,140,3317,104,1132,1094.9813072491002,317.0727808682193
